Application_ID,Customer_ID,Application_Date,Loan_Amount,Loan_Type,Channel,Status,Decision_Time_Hours
28612,550,2023-12-19,2509649,Personal,Branch,Rejected,29
28613,121,2022-07-04,3748333,Mortgage,Branch,Rejected,46
28614,416,2025-02-28,901116,Personal,Online,Rejected,39
28615,1786,2024-04-19,4428953,SME,Branch,Approved,42
28616,2263,2021-02-18,3977141,SME,Branch,Approved,39
28617,2417,2024-09-25,2757024,SME,Online,Rejected,55
28618,1648,2022-01-09,4522869,Personal,Online,Rejected,52
28619,487,2022-12-14,1788939,Mortgage,Branch,Rejected,42
28620,1465,2021-05-14,487579,Mortgage,Branch,Rejected,25
28621,2053,2024-04-20,2793786,SME,Branch,Approved,44
28622,1051,2025-05-14,4350595,Personal,Online,Rejected,57
28623,2944,2023-01-15,4096243,Personal,Branch,Approved,55
28624,825,2022-03-06,4768675,Personal,Online,Approved,31
28625,726,2021-01-28,2403335,SME,Online,Approved,35
28626,2742,2025-10-19,3861227,Mortgage,Branch,Approved,52
28627,2181,2021-06-02,4082985,SME,Online,Approved,46
28628,1542,2022-07-03,2056509,Personal,Branch,Rejected,47
28629,1386,2022-05-19,2056708,Personal,Online,Approved,38
28630,2316,2022-05-14,3086777,SME,Branch,Approved,54
28631,944,2021-09-08,3801692,Personal,Branch,Approved,39
28632,57,2021-06-20,1932213,Mortgage,Online,Approved,39
28633,1560,2022-03-31,3840700,SME,Online,Approved,47
28634,417,2021-01-27,3789918,SME,Branch,Approved,45
28635,1741,2025-01-11,4788636,Personal,Online,Approved,64
28636,2741,2022-07-19,2473275,SME,Branch,Pending,42
28637,2478,2023-09-26,4957922,Personal,Online,Rejected,62
28638,1175,2021-01-21,2168892,Personal,Branch,Approved,50
28639,187,2024-05-30,4844348,Mortgage,Online,Approved,43
28640,718,2024-11-13,3477028,SME,Branch,Rejected,74
28641,2373,2024-12-17,1098626,SME,Branch,Approved,63
28642,293,2023-12-08,3937133,Personal,Online,Approved,46
28643,2421,2025-12-14,2504054,SME,Branch,Approved,47
28644,145,2021-01-22,1850597,Personal,Branch,Approved,21
28645,508,2024-11-08,4589995,Personal,Branch,Approved,77
28646,2158,2021-06-02,4440079,Mortgage,Branch,Approved,75
28647,1683,2023-09-10,3882295,Personal,Branch,Approved,53
28648,2047,2025-09-17,4316626,Personal,Online,Rejected,57
28649,108,2025-10-03,1806662,Mortgage,Online,Rejected,43
28650,937,2024-01-07,3978416,Mortgage,Branch,Rejected,70
28651,1368,2021-10-16,4832755,Personal,Online,Approved,53
28652,82,2023-05-21,2233273,SME,Online,Pending,39
28653,2456,2023-06-06,1822103,SME,Branch,Approved,15
28654,1518,2025-08-19,3798631,SME,Branch,Approved,32
28655,2660,2022-10-25,4823363,SME,Online,Approved,28
28656,1498,2024-05-04,1963134,SME,Branch,Rejected,53
28657,1791,2024-01-26,4576446,Personal,Branch,Approved,34
28658,1595,2024-09-27,3416366,Personal,Online,Approved,48
28659,2338,2023-08-20,4063248,SME,Online,Approved,61
28660,2546,2021-11-25,4480195,Personal,Online,Approved,55
28661,2994,2024-06-24,2920285,Mortgage,Branch,Approved,72
28662,2981,2021-10-28,2854645,Personal,Branch,Rejected,62
28663,1344,2022-10-03,4991703,SME,Branch,Rejected,57
28664,963,2021-12-27,637941,SME,Online,Approved,39
28665,1832,2021-09-05,1834386,Mortgage,Online,Approved,54
28666,1579,2023-06-13,1262603,Personal,Branch,Rejected,54
28667,616,2024-12-05,1974105,Mortgage,Branch,Approved,34
28668,1159,2025-02-27,2477198,Mortgage,Online,Approved,46
28669,629,2023-02-07,3231309,Mortgage,Branch,Approved,57
28670,764,2023-09-29,1169616,Mortgage,Online,Rejected,65
28671,298,2023-08-15,101247,Personal,Online,Approved,30
28672,2057,2023-11-29,993364,SME,Online,Pending,64
28673,569,2023-11-06,1157455,Personal,Branch,Approved,61
28674,404,2024-11-18,3202459,Personal,Branch,Pending,52
28675,1052,2022-12-12,4270165,Mortgage,Online,Rejected,58
28676,1585,2023-08-15,4878877,SME,Branch,Approved,51
28677,618,2021-04-22,1769924,Personal,Online,Approved,37
28678,1472,2024-01-28,3381920,Personal,Online,Pending,44
28679,262,2024-07-05,4788863,Mortgage,Online,Approved,61
28680,1019,2021-11-29,4403832,Personal,Online,Rejected,58
28681,1307,2022-08-29,2693173,Mortgage,Online,Approved,28
28682,442,2022-04-07,3033377,Personal,Online,Approved,60
28683,2880,2022-08-01,3320475,SME,Branch,Approved,60
28684,559,2022-04-20,3333434,Personal,Online,Approved,54
28685,2022,2022-07-01,2129326,Personal,Branch,Approved,67
28686,986,2023-08-08,4626029,Mortgage,Online,Rejected,34
28687,2614,2023-01-11,2253939,SME,Online,Rejected,44
28688,552,2024-01-30,574515,SME,Branch,Approved,46
28689,189,2025-01-07,3384369,SME,Branch,Approved,53
28690,1676,2021-11-18,3321599,Mortgage,Branch,Approved,29
28691,2088,2023-11-30,4168251,Personal,Branch,Rejected,47
28692,346,2025-07-03,2161683,SME,Branch,Pending,43
28693,1237,2024-01-04,593684,Personal,Branch,Rejected,51
28694,1874,2023-08-23,3549381,Mortgage,Online,Pending,31
28695,832,2022-09-29,2995479,SME,Branch,Approved,51
28696,2148,2022-04-19,4068975,Mortgage,Online,Approved,67
28697,753,2021-11-30,3763310,Personal,Branch,Rejected,52
28698,2825,2021-09-01,1128865,SME,Branch,Rejected,57
28699,2719,2024-04-03,285087,Mortgage,Online,Pending,53
28700,1339,2022-04-29,406293,Mortgage,Branch,Approved,30
28701,1423,2022-06-20,1528984,Mortgage,Branch,Rejected,64
28702,2041,2025-07-14,2206264,SME,Branch,Rejected,64
28703,571,2023-11-27,754521,Mortgage,Branch,Approved,36
28704,1987,2023-09-15,3726761,SME,Online,Approved,57
28705,589,2021-11-23,1380691,Mortgage,Online,Approved,38
28706,358,2024-12-12,1559995,Mortgage,Online,Approved,27
28707,1897,2025-02-26,3675337,Personal,Online,Rejected,54
28708,18,2023-07-19,4098012,Personal,Online,Approved,44
28709,2373,2022-08-23,122638,SME,Branch,Rejected,51
28710,623,2023-03-17,2386229,Personal,Online,Rejected,53
28711,1404,2023-07-01,3270661,Mortgage,Branch,Approved,57
28712,2932,2022-09-10,2742406,SME,Online,Rejected,30
28713,1858,2025-06-05,349919,Mortgage,Online,Approved,42
28714,2713,2023-04-15,3333659,Mortgage,Online,Rejected,38
28715,588,2025-05-10,1366156,Personal,Branch,Rejected,43
28716,2579,2025-08-15,2989192,Mortgage,Branch,Approved,64
28717,302,2025-01-16,1857901,Mortgage,Branch,Approved,33
28718,2997,2025-04-24,2453223,Personal,Online,Pending,47
28719,2554,2024-08-18,3570594,SME,Branch,Rejected,37
28720,264,2024-01-06,1178894,SME,Online,Rejected,42
28721,2578,2025-11-07,4225275,Mortgage,Branch,Rejected,20
28722,911,2023-10-21,1942177,Personal,Online,Rejected,40
28723,2580,2021-04-18,196890,Personal,Branch,Rejected,35
28724,1403,2021-06-19,4911092,Mortgage,Online,Rejected,56
28725,879,2022-05-04,2883605,Personal,Branch,Rejected,56
28726,657,2024-07-22,4729699,Personal,Branch,Approved,46
28727,217,2025-01-09,509794,SME,Online,Rejected,52
28728,2695,2021-12-14,1510560,Mortgage,Online,Approved,55
28729,95,2025-05-17,1852245,Mortgage,Online,Approved,57
28730,1964,2021-12-17,3669812,SME,Online,Rejected,41
28731,1067,2021-11-04,3252472,Personal,Branch,Approved,43
28732,912,2024-05-13,1874690,Personal,Online,Approved,53
28733,1902,2023-06-29,1256913,Personal,Online,Rejected,43
28734,1921,2021-09-18,2094673,Mortgage,Branch,Rejected,47
28735,135,2025-06-10,2131095,Mortgage,Online,Rejected,47
28736,578,2024-12-04,3997143,Mortgage,Online,Approved,36
28737,387,2023-09-25,3470902,Mortgage,Online,Pending,61
28738,1785,2022-06-15,1074444,Personal,Online,Approved,39
28739,1519,2023-01-03,720301,Mortgage,Branch,Rejected,36
28740,1995,2024-05-09,4569940,Mortgage,Online,Approved,73
28741,540,2024-04-05,1580659,Mortgage,Branch,Approved,41
28742,2834,2021-08-24,3798746,Personal,Branch,Approved,58
28743,472,2021-10-08,739559,Personal,Branch,Approved,44
28744,2684,2022-10-14,4744884,Personal,Branch,Pending,62
28745,2170,2025-04-25,4789474,SME,Online,Pending,47
28746,1691,2022-09-28,3837882,SME,Branch,Approved,39
28747,657,2022-07-19,3870281,Personal,Branch,Approved,44
28748,213,2023-06-19,4949377,Personal,Branch,Pending,69
28749,1918,2023-01-16,4789038,Personal,Online,Approved,55
28750,2277,2024-09-02,978886,Mortgage,Online,Approved,45
28751,417,2024-08-25,1852911,Mortgage,Online,Approved,31
28752,1914,2021-04-30,1480190,SME,Branch,Approved,56
28753,1646,2024-03-15,4603222,SME,Online,Approved,62
28754,2090,2022-12-20,1453934,Mortgage,Branch,Approved,37
28755,844,2022-09-11,3287381,SME,Online,Approved,67
28756,1457,2024-11-28,1412530,Personal,Online,Approved,61
28757,1841,2022-11-22,4800934,SME,Branch,Approved,37
28758,1515,2025-09-23,794251,SME,Branch,Rejected,67
28759,1319,2022-12-15,3211996,Mortgage,Branch,Approved,55
28760,1954,2024-02-12,3299724,Mortgage,Online,Rejected,53
28761,250,2021-10-07,4779256,Personal,Online,Approved,44
28762,702,2023-11-16,2159511,SME,Online,Rejected,26
28763,1394,2021-04-28,3283097,Personal,Branch,Approved,40
28764,94,2024-11-09,433305,Personal,Online,Rejected,49
28765,300,2024-04-04,957643,SME,Branch,Approved,55
28766,2509,2022-08-15,3539578,Mortgage,Online,Approved,62
28767,1286,2024-02-16,3043978,SME,Branch,Approved,45
28768,2061,2025-10-06,2548264,Personal,Branch,Approved,38
28769,1115,2024-08-08,2071396,Personal,Online,Approved,49
28770,2877,2023-06-18,2109051,Mortgage,Branch,Approved,47
28771,807,2025-01-26,4847503,SME,Branch,Approved,52
28772,1195,2023-06-14,2648119,SME,Online,Approved,49
28773,2162,2023-05-27,4263441,SME,Online,Approved,51
28774,1955,2022-04-28,1367116,Personal,Online,Pending,53
28775,2618,2025-11-12,2243238,Mortgage,Online,Approved,50
28776,1040,2021-04-07,657102,Mortgage,Online,Approved,53
28777,2983,2025-10-25,1457530,Personal,Branch,Approved,38
28778,1854,2025-10-04,4318072,Mortgage,Branch,Rejected,44
28779,18,2024-03-20,196283,Mortgage,Branch,Rejected,53
28780,513,2021-03-13,3359584,Personal,Branch,Pending,59
28781,1737,2024-03-17,1711978,SME,Branch,Approved,41
28782,2166,2021-01-20,1704036,Personal,Branch,Pending,57
28783,6,2023-06-05,4086447,Mortgage,Online,Rejected,41
28784,2416,2022-08-12,3883992,Mortgage,Online,Approved,40
28785,1462,2023-03-03,3406353,Personal,Online,Approved,44
28786,2770,2023-09-03,2151245,Personal,Branch,Pending,48
28787,648,2023-08-09,3200906,Personal,Online,Rejected,32
28788,2813,2022-08-11,1041567,Mortgage,Branch,Approved,28
28789,686,2024-11-14,3943986,SME,Branch,Rejected,36
28790,979,2024-02-10,3940264,Personal,Online,Rejected,62
28791,2974,2022-10-17,283470,SME,Online,Rejected,54
28792,2820,2025-04-07,1883024,Personal,Online,Approved,41
28793,1424,2022-02-25,1952346,Mortgage,Online,Pending,56
28794,322,2025-02-05,2549123,Personal,Online,Approved,36
28795,2638,2023-07-21,1065927,Mortgage,Online,Approved,49
28796,2381,2024-07-25,3425511,SME,Branch,Rejected,44
28797,2129,2023-12-10,2707861,Mortgage,Branch,Approved,53
28798,1838,2024-01-17,4577406,Personal,Online,Approved,45
28799,2188,2021-06-18,4428447,Personal,Online,Approved,46
28800,1950,2025-03-13,4791483,SME,Online,Approved,19
28801,2037,2025-10-31,4998046,Personal,Online,Rejected,50
28802,1526,2022-05-23,3577480,Mortgage,Branch,Pending,41
28803,2150,2021-03-06,1653102,Personal,Branch,Rejected,31
28804,1221,2024-09-21,2615985,Mortgage,Online,Rejected,51
28805,2250,2023-08-03,1451349,Personal,Branch,Approved,71
28806,1083,2024-05-07,3567741,Personal,Online,Approved,37
28807,2312,2021-11-12,1199568,Personal,Branch,Approved,52
28808,2986,2022-10-17,3016960,Mortgage,Branch,Rejected,61
28809,805,2024-11-18,3012960,Personal,Online,Approved,38
28810,2848,2021-07-31,518070,SME,Branch,Rejected,40
28811,1821,2023-10-13,789957,SME,Branch,Approved,34
28812,676,2022-09-20,3473666,Personal,Branch,Approved,48
28813,1445,2024-06-01,1282167,Mortgage,Online,Approved,45
28814,1006,2021-01-13,2469474,Personal,Online,Approved,56
28815,1467,2025-03-18,3502791,Personal,Online,Approved,26
28816,640,2024-03-22,3371937,Personal,Online,Pending,40
28817,2609,2024-11-26,2729735,Mortgage,Branch,Rejected,41
28818,2821,2025-12-03,3782938,Personal,Branch,Approved,36
28819,2213,2023-06-15,2671376,SME,Branch,Rejected,46
28820,2662,2021-08-30,2714842,Personal,Online,Approved,42
28821,2495,2025-07-03,4780391,SME,Branch,Approved,40
28822,57,2025-06-09,4937269,SME,Branch,Rejected,53
28823,798,2021-01-15,4611663,SME,Branch,Approved,39
28824,11,2023-05-14,4936804,Mortgage,Branch,Approved,27
28825,1414,2024-04-10,1649975,Mortgage,Online,Rejected,9
28826,1333,2021-12-12,542558,Personal,Branch,Approved,52
28827,442,2023-12-12,1169476,Personal,Online,Rejected,45
28828,2733,2024-02-28,4926007,Mortgage,Branch,Pending,65
28829,2587,2025-04-03,1758263,Mortgage,Branch,Rejected,57
28830,2022,2023-09-14,4170669,SME,Branch,Rejected,32
28831,643,2021-11-28,4813381,Personal,Online,Approved,48
28832,16,2021-11-02,1236473,Mortgage,Branch,Approved,52
28833,342,2025-06-24,2524380,Mortgage,Online,Rejected,55
28834,90,2022-01-19,2447286,Mortgage,Online,Approved,67
28835,740,2022-02-07,3262795,Mortgage,Branch,Approved,43
28836,2596,2024-08-18,2897045,Personal,Online,Approved,52
28837,1837,2025-02-16,1510644,SME,Online,Rejected,59
28838,1814,2024-03-11,2538090,Personal,Online,Approved,57
28839,625,2023-02-09,3735272,Personal,Branch,Approved,58
28840,2116,2025-09-20,4137009,SME,Branch,Approved,46
28841,1913,2025-09-16,689424,SME,Branch,Rejected,77
28842,773,2023-09-16,1069875,Mortgage,Online,Rejected,35
28843,2245,2022-11-14,1196931,Mortgage,Online,Approved,45
28844,2419,2021-11-19,766976,SME,Online,Approved,33
28845,761,2023-01-04,225414,Personal,Online,Rejected,32
28846,311,2024-05-15,4043639,Mortgage,Branch,Approved,50
28847,1924,2023-05-29,582603,SME,Branch,Approved,41
28848,1587,2023-09-27,2974085,Mortgage,Branch,Rejected,22
28849,1424,2023-04-19,2645551,SME,Branch,Rejected,38
28850,2078,2024-04-25,413330,Personal,Branch,Approved,53
28851,1850,2025-01-31,4586329,Personal,Branch,Approved,51
28852,1999,2022-10-30,3963543,Personal,Online,Rejected,35
28853,2932,2023-12-22,3512335,Mortgage,Online,Rejected,48
28854,1010,2021-11-30,1107897,SME,Online,Rejected,49
28855,898,2024-04-17,2966882,Personal,Online,Approved,35
28856,217,2024-07-01,819583,SME,Online,Approved,60
28857,2020,2023-02-22,4084713,SME,Branch,Approved,63
28858,2160,2023-11-09,3539311,SME,Online,Approved,33
28859,1997,2022-01-02,1690415,SME,Branch,Approved,50
28860,1473,2025-11-10,3183188,Personal,Online,Approved,29
28861,302,2021-01-09,1715868,Mortgage,Branch,Approved,54
28862,652,2023-12-22,2677298,Mortgage,Online,Rejected,43
28863,2287,2023-02-24,2853066,Mortgage,Branch,Rejected,27
28864,2038,2022-11-22,1094608,SME,Online,Rejected,49
28865,549,2024-08-05,1512591,Personal,Online,Approved,52
28866,1809,2021-01-21,2308188,Mortgage,Online,Approved,35
28867,700,2021-11-12,1019769,Personal,Online,Rejected,36
28868,1692,2024-06-05,1661306,Mortgage,Online,Rejected,44
28869,2900,2024-10-27,478196,SME,Online,Pending,59
28870,1364,2024-07-22,4632055,Mortgage,Online,Approved,58
28871,1595,2021-07-22,255074,Mortgage,Online,Rejected,42
28872,615,2022-06-25,208265,Mortgage,Online,Rejected,57
28873,1327,2023-08-30,1255632,Personal,Online,Approved,39
28874,1058,2023-11-08,2417394,Mortgage,Online,Rejected,36
28875,1423,2024-04-20,4339520,SME,Branch,Approved,33
28876,1563,2024-06-10,4082279,Personal,Branch,Approved,31
28877,957,2023-06-19,4288583,Mortgage,Branch,Approved,72
28878,809,2022-09-23,2182527,Personal,Online,Approved,60
28879,2939,2022-11-01,4205542,Personal,Branch,Rejected,58
28880,2974,2023-05-12,3424186,Mortgage,Branch,Rejected,55
28881,534,2024-04-13,4386070,Personal,Branch,Pending,54
28882,2588,2021-04-09,4423981,Personal,Branch,Rejected,35
28883,1840,2024-09-10,3485888,Mortgage,Online,Approved,60
28884,973,2022-03-25,4780509,SME,Branch,Approved,53
28885,1026,2024-05-18,508828,SME,Branch,Approved,53
28886,2734,2021-08-03,4630447,SME,Online,Rejected,60
28887,1023,2025-05-05,3450226,SME,Online,Approved,48
28888,1799,2023-02-20,2087092,Personal,Online,Approved,60
28889,2448,2022-10-09,384434,Mortgage,Branch,Rejected,72
28890,1730,2025-05-19,3982673,SME,Online,Approved,77
28891,2216,2021-02-25,1153817,SME,Online,Rejected,33
28892,2022,2023-10-26,4076542,SME,Branch,Approved,36
28893,139,2021-08-09,4550819,Personal,Branch,Pending,35
28894,393,2025-01-19,414873,Personal,Online,Approved,82
28895,1929,2021-08-12,2834341,Personal,Branch,Approved,46
28896,1242,2025-02-17,4217392,SME,Branch,Approved,53
28897,2321,2022-12-28,2294192,Personal,Online,Approved,64
28898,1742,2023-03-08,904572,Personal,Online,Pending,38
28899,2968,2023-08-31,975703,Mortgage,Online,Rejected,36
28900,1591,2023-03-12,324478,Personal,Branch,Approved,30
28901,531,2022-01-20,1232267,SME,Branch,Approved,43
28902,1113,2025-11-14,1865125,Mortgage,Online,Approved,48
28903,858,2022-03-12,4291911,Mortgage,Online,Rejected,63
28904,1989,2023-12-26,4948818,Mortgage,Online,Approved,52
28905,1177,2023-04-07,176261,Personal,Online,Pending,53
28906,2321,2021-11-24,2172191,Personal,Branch,Approved,65
28907,2619,2024-04-05,740940,SME,Online,Approved,40
28908,2974,2023-06-09,2232020,Mortgage,Branch,Approved,38
28909,2018,2024-02-20,4365502,Mortgage,Online,Pending,61
28910,2751,2022-04-28,2305567,SME,Branch,Approved,38
28911,2809,2022-12-05,3360532,SME,Branch,Rejected,47
28912,2717,2021-04-21,3103707,Mortgage,Online,Rejected,64
28913,1557,2023-02-26,4204449,Personal,Branch,Approved,38
28914,1873,2025-10-19,3280404,Mortgage,Branch,Approved,53
28915,2303,2021-01-26,336986,Mortgage,Online,Approved,43
28916,367,2022-04-26,4250930,Personal,Branch,Rejected,50
28917,1346,2023-09-16,2096298,Mortgage,Branch,Approved,58
28918,90,2022-12-23,4178492,Mortgage,Online,Approved,52
28919,2537,2021-05-05,1413103,SME,Branch,Approved,43
28920,2955,2024-06-06,3153348,Personal,Online,Pending,39
28921,117,2024-02-07,4681401,Mortgage,Online,Pending,46
28922,2540,2022-04-02,2665848,Personal,Online,Approved,41
28923,2866,2023-04-29,4521404,Personal,Branch,Rejected,33
28924,282,2023-04-06,4771481,Mortgage,Online,Rejected,38
28925,2799,2025-11-01,3415429,SME,Branch,Approved,44
28926,677,2022-01-31,4217046,Personal,Branch,Rejected,53
28927,614,2021-05-30,970835,SME,Online,Rejected,44
28928,685,2024-01-24,237566,Mortgage,Online,Approved,49
28929,2574,2025-12-13,2544581,Personal,Online,Approved,46
28930,1714,2023-10-27,2770808,Mortgage,Branch,Approved,58
28931,1266,2021-09-09,2824879,Mortgage,Branch,Rejected,40
28932,1163,2024-12-03,3758190,Mortgage,Online,Rejected,55
28933,358,2025-02-04,699532,Mortgage,Branch,Rejected,38
28934,189,2024-07-31,4623970,SME,Branch,Pending,55
28935,2051,2022-05-12,2803426,Personal,Online,Approved,71
28936,518,2025-06-28,2448674,SME,Branch,Approved,57
28937,1436,2025-05-19,3069930,Mortgage,Online,Approved,48
28938,132,2022-03-05,1974862,Mortgage,Online,Approved,61
28939,2200,2023-10-14,1140592,Mortgage,Online,Pending,34
28940,1339,2023-10-22,843882,Mortgage,Online,Pending,66
28941,1374,2024-03-18,2786192,Personal,Online,Rejected,55
28942,1983,2025-01-13,970149,Personal,Online,Rejected,64
28943,191,2023-03-28,3803161,Personal,Online,Pending,46
28944,2283,2024-05-10,1444127,SME,Branch,Approved,48
28945,2650,2022-01-20,4528836,Mortgage,Online,Approved,51
28946,2131,2022-05-04,4462718,Personal,Online,Approved,52
28947,1941,2024-09-18,308487,Personal,Online,Approved,51
28948,1288,2023-10-04,2078590,SME,Branch,Approved,32
28949,215,2022-08-06,3980320,Personal,Branch,Pending,48
28950,1122,2023-02-14,2104292,SME,Online,Approved,50
28951,326,2024-03-10,1398187,SME,Branch,Approved,34
28952,2848,2022-08-02,3936869,Personal,Branch,Rejected,38
28953,2941,2024-04-06,200711,Personal,Branch,Approved,27
28954,661,2022-09-11,3242648,SME,Branch,Approved,52
28955,2603,2022-01-27,2966907,SME,Online,Approved,66
28956,757,2025-08-17,2517824,Mortgage,Branch,Approved,43
28957,1702,2024-02-19,2650690,Personal,Online,Rejected,53
28958,124,2024-10-06,857477,Personal,Online,Approved,35
28959,1856,2024-11-02,3322983,SME,Online,Approved,33
28960,542,2024-09-25,4372077,Personal,Branch,Pending,22
28961,1441,2023-06-04,4072676,Personal,Branch,Rejected,42
